,activityID,sourceLocation,latitude,longitude,halfAngle,speed,type,note
2449,2016-09-17T14:12:00-CME-001,,-6.0,-110.0,34.0,148.0,S,Possible source may be the west limb as seen by STA.  Around 11:25 in STA EUVI imagery there seem to be some opening and closing field lines.
2450,2016-09-18T06:12:00-CME-001,,13.0,-90.0,14.0,393.0,S,This CME is associated with a filament eruption seen around 04:13Z in the northeast of SDO AIA 193.
2451,2016-09-18T07:36:00-CME-001,,18.0,-83.0,10.0,221.0,S,Can see it distinctly in STA Cor2.
2452,2016-09-19T09:00:00-CME-001,,11.0,99.0,15.0,183.0,S,"This slow moving CME can be seen in both the STA and C2 imagery.  Its source location is unclear, but is most likely coming from a faint eruption that can be seen in the STA imagery at ~05:00Z on the far western limb."
2453,2016-09-22T11:12:00-CME-001,,9.0,-104.0,17.0,398.0,S,"Starting at 10:12, there was a rising loop on the NE limb of SDO AIA 171, which likely caused a narrow CME starting at 11:12 in the NE of C2 that is also faintly visible in NW of STA Cor2."
2454,2016-09-22T18:00:00-CME-001,,-21.0,-62.0,18.0,414.0,S,This CME is associated with a field line eruption and material lifting off in S30E50 of SDO 171 around 14:00Z.
2455,2016-09-23T01:36:00-CME-001,,16.0,122.0,17.0,268.0,S,This CME is associated with a far sided eruption characterized by dimming and rising loops. It is seen in the NE of STA EUVI imagery around 2016-09-22T23:30Z.
2456,2016-09-25T10:36:00-CME-001,,23.0,93.0,25.0,469.0,S,"A leading edge was difficult to determine and the CME was not visible in C3, so the speed may be artificially high."
2457,2016-09-27T00:12:00-CME-001,S30W10,-23.0,15.0,33.0,307.0,S,"Measurement was done only using STA as the CME appeared mainly to the SW in both coronagraphs, making it difficult to fit to both, while C3 data was very hazy."
2458,2016-09-27T08:00:00-CME-001,,25.0,80.0,17.0,348.0,S,"CME is very narrow and has no anticipated space weather consequences. The source is a filament eruption near the west limb, visible in SDO 304 starting at 2016-09-27T00:13Z."
2459,2016-09-28T06:12:00-CME-001,,-64.0,70.0,38.0,270.0,S,"An eruption can be seen in S28W50 at 09-27T22:51Z in SDO/AIA 304, 193 and 171 with brightening.  There was also a filament eruption in SW region at 20:45Z in SDO/AIA 304, 193 and 171.
The CME is from a combination of these two events.  A narrow portion of the CME can be seen, which comes from the brightening, while the wider part is from the filament."
2460,2016-09-29T20:36:00-CME-001,S14W80,-14.0,80.0,26.0,380.0,S,Able to observe field lines lifting off in S14W80(AR2597) of SDO 171 & 193 starting around 17:00Z.
2461,2016-10-01T03:09:00-CME-001,N20E28,7.0,-65.0,23.0,535.0,C,CME was caused by a large filament eruption that can be seen just NE of center disk starting at 2016-10-01T00:30Z.  Lots of twisting field lines and rising loops can be seen as the filament lifts off in addition to significant dimming in the region afterwords.
2462,2016-10-01T14:24:00-CME-001,,18.0,-73.0,23.0,524.0,C,"Its source is some dimming, post-eruptive loops, and brightening at around 10-01T14:36Z, seen in SDO AIA 193 to the east where the earlier large filament had erupted.  Can also see footprint brightening in 304."
2463,2016-10-01T14:36:00-CME-001,N20W95,17.0,100.0,32.0,294.0,S,CME is caused by a large eruption that can be seen from a small filament lift off on the western limb in STA starting at 12:55Z.   The eruption can also be seen in SDO on the western limb at ~13:00Z with large moving and opening field lines.
2464,2016-10-04T07:09:00-CME-001,,-20.0,87.0,20.0,263.0,S,"SDO AIA 171 shows rising loops, opening field lines, and outflowing material beginning to pick up around 02:42 off the SW limb, which is likely the source for this CME."
2465,2016-10-05T11:12:00-CME-001,N01W90,0.0,93.0,12.0,517.0,C,"Source was a filament eruption off the western limb around 07:00, visible in SDO 171 and 304."
2466,2016-10-07T09:36:00-CME-001,N11E88,37.0,-92.0,22.0,170.0,S,"Source is not entirely certain but appears to be related to some faint movement of field lines around AR2600, visible in SDO 171 at about 06:00."
2467,2016-10-08T21:09:00-CME-001,N40E35,10.0,-22.0,37.0,243.0,S,"Halo CME seen in C2 at 10-09T02:36Z and C3 at 10-09T06:30Z.  Visible to the NW as seen by STA at 10-08T21:09Z (but there is a data gap from 10-09T16:39Z-21:09).  Source is a filament eruption starting around 2016-10-08T15:00Z in the NE, visible in SDO 304."
2468,2016-10-10T09:12:00-CME-001,,-21.0,-175.0,45.0,450.0,S,"There was a brightening and possible dimming seen just south of disk center on the far side in STA EUVI imagery around 01:55Z. Also, there is a brightening along the southern polar coronal hole boundary that may be associated with a large-scale coronal configuration."
2469,2016-10-11T03:36:00-CME-001,,-17.0,-153.0,35.0,320.0,S,Source region unclear. May be a surge visible off the East limb in SDO AIA 193 difference imaging. Faint rising loops can be seen after a data gap ending at 2016-10-11T02:05 in EUVI A.
2470,2016-10-11T18:48:00-CME-001,,-17.0,41.0,15.0,181.0,S,"The source is a very small eruption slightly north of AR2599, visible in SDO 193 around 16:00. The eruption is characterized by a brief but clearly visible brightening in the region."
2471,2016-10-13T06:24:00-CME-001,N15E57,25.0,-48.0,10.0,339.0,S,"Between 04:00-06:00 there is some movement in the field lines in the NE of SDO AIA 171, and corresponding opening field loop in the NW of STA EUVI imagery that is likely the source of the CME."
2472,2016-10-14T10:12:00-CME-001,,-21.0,-109.0,23.0,386.0,S,"CME is associated with dimming seen around 10:05Z in the SW of STA EUVI imagery, as well as opening field lines and movement seen off the southeast limb in SDO AIA 193."
2473,2016-10-14T16:48:00-CME-001,,-24.0,-93.0,25.0,621.0,C,The source is an eruption off the SE limb visible in SDO 171 around 14:46 characterized by rapid movement of field lines in the region. This is also visible off the SW limb in STA EUVI around the same time.
2474,2016-10-17T01:25:00-CME-001,N20W90,21.0,92.0,15.0,275.0,S,Source is a static filament that can be seen lifting off starting at around 20:00Z on the 16th directly above the western limb.  The eruption is very slow.
2475,2016-10-17T23:09:00-CME-001,,20.0,0.0,27.0,293.0,S,The source is the significant dimming followed by post-eruptive arcades beginning at 20:55 on 2016-10-17 and centered around N20W20 as visible in SDO AIA 193.
2476,2016-10-20T14:36:00-CME-001,,34.0,65.0,11.0,386.0,S,Source is a filament eruption around 13:00 visible in the NW of SDO 193 and 304
2477,2016-10-22T17:24:00-CME-001,N06W80,8.0,80.0,12.0,317.0,S,"Source is an eruption that was characterized by strong moving field lines and post arcade loops.  A large burst of plasma can be seen in AIA 304, but most of the plasma fell back into the sun."
2478,2016-10-23T12:12:00-CME-001,,23.0,88.0,21.0,202.0,S,The source is the opening field lines that can be seen moving off the NW limb starting around 10:24Z in SDO AIA 193. Measured using only C2 because it wasn't visible in STA and the stick in the C3 coronagraph blocked the path of the CME.
2479,2016-10-23T20:48:00-CME-001,,-20.0,-95.0,23.0,264.0,S,"The source is very difficult to determine. The only activity that may correspond are some very faint opening field lines visible in SDO AIA 171 off the SE limb around 19:15Z, but this could be too late to be the source. Measurements are from a few frames in C2, better parameters can be obtained when more data comes in."
2480,2016-10-24T00:36:00-CME-001,,33.0,116.0,19.0,462.0,S,CME came form an eruption that can be seen in SDO EUVI 195 in the NE of around 22:00.
2481,2016-10-24T21:24:00-CME-001,,23.0,90.0,24.0,280.0,S,So far only measured based on C2. Most likely associated with limb ejection observed in AIA 171 at 20:22.
2482,2016-10-24T23:56:00-CME-001,,-28.0,90.0,28.0,400.0,S,The source is difficult to determine but could be the darkening seen in SDO AIA 193 around S40W60 beginning around 2016-10-24T22:00Z
2483,2016-10-25T19:12:00-CME-001,,10.0,-145.0,42.0,560.0,C,CME is associated with a large eruption on the backside visible in STA EUVI around 18:30. Resulting movement of field lines can be seen off the SE limb in SDO 171 afterwards.
2484,2016-10-26T05:36:00-CME-001,,25.0,-92.0,24.0,353.0,S,Source is unclear.
2485,2016-10-26T07:24:00-CME-001,S30W30,-20.0,-92.0,14.0,302.0,S,CME visible in the SW of STA with likely source an eruption in the SE of SDO AIA 193 at 05:00UT.
2486,2016-10-26T10:36:00-CME-001,,19.0,114.0,17.0,246.0,S,"Source is large filament eruption off the NW limb visible in SDO 171 around 09:30, and earlier in SDO 304."
2487,2016-10-29T09:12:00-CME-001,,16.0,92.0,12.0,302.0,S,This CME is associated with movement of field lines in the west around 07:00 in SDO AIA 193.
2488,2016-10-29T23:24:00-CME-001,,28.0,92.0,22.0,493.0,S,Source is likely large eruption seen in SDO AIA in the West limb starting at ~23:00Z coming from AR 2603.
2489,2016-10-30T10:24:00-CME-001,,-18.0,-66.0,30.0,187.0,S,Not visible in C2/C3 so measured only with STA. Source is very faint filament seen in the SW of SDO AIA 304 that begins to rise around 07:00Z on 10-29 and lifts off around 15:00Z on 10-29.
2490,2016-10-30T10:36:00-CME-001,,-37.0,-4.0,30.0,183.0,S,Measured using only C2 because it was too faint to appear in C3 & not visible in STA. The source is likely the dimming visible near a small coronal hole in AIA 193 around S30E30 starting around 10:43Z
2491,2016-10-30T23:48:00-CME-001,,14.0,133.0,27.0,336.0,S,Source is rising loops seen on the limb in SDO AIA 193 and STA EUVI imagery around 23:15Z.
2492,2016-11-01T14:00:00-CME-001,,-18.0,126.0,17.0,220.0,S,Source is 12:55 filament eruption visible at the SE limb of STA EUVI 195.
2493,2016-11-04T08:00:00-CME-001,,0.0,36.0,18.0,360.0,S,"Source is a filament eruption at 03:00 in SDO AIA 193 around S30W30. Filament can be seen leaving the disk, followed by dimming."
2494,2016-11-04T22:39:00-CME-001,,3.0,124.0,10.0,463.0,S,"This CME is not visible in C2 and C3. A possible source is an eruption near the east limb in STA EUVI imagery, but there is a data gap from 2016-11-04T15:45Z to 2016-11-04T21:45Z, so it is difficult to tell."
2495,2016-11-05T04:48:00-CME-001,,23.0,26.0,35.0,487.0,S,This partial halo CME is associated with a filament eruption and dimming starting at 03:00Z to the NW of disk center in SDO AIA 193.
2496,2016-11-08T22:18:00-CME-001,S1E101,-1.0,-100.0,10.0,282.0,S,Source is unclear: it is likely a back-sided eruption in the AR visible in STA EUVI near the western limb. The eruption likely occurred during the data gap in STA from 16:15 to 19:25.
2497,2016-11-09T01:25:00-CME-001,N15E50,23.0,-49.0,27.0,724.0,C,"The source is a large eruption visible in 193, 304, 171 and 131 around N15E50 at 00:46Z. In 193, the eruption is characterized by a rapid ejection of material across a small surface area."
2498,2016-11-09T04:39:00-CME-001,,-27.0,-93.0,10.0,463.0,S,"The source is unclear, no specific AR seems to be displaying signs of an eruption in this region other than the AR which caused the CME with start time 01:25."
2499,2016-11-09T04:45:00-CME-001,S20W110,-11.0,170.0,16.0,431.0,S,"The source is thought to be the back-sided eruption around 2016-11-09T04:00Z, visible in STA EUVI at S15E45 (from STA perspective) and characterized by rapid dimming in the AR located in this region."
2500,2016-11-09T17:54:00-CME-001,,7.0,146.0,19.0,176.0,S,Source is the far-sided filament that occurred at 13:55 in the the NE limb as seen by STA.
2501,2016-11-10T12:24:00-CME-001,,-16.0,-93.0,15.0,456.0,S,Starting around 08:15 there are some rising loops/opening field lines off the SE limb of SDO AIA 171 and 193.
2502,2016-11-10T23:36:00-CME-001,,1.0,112.0,31.0,350.0,S,"source location is behind the limb for both SDO and EUVI A, some indication for an eruption in EUVI behind the east limb with field lines rising off limb."
2503,2016-11-15T01:24:00-CME-001,,15.0,168.0,32.0,135.0,S,Source is unclear but believed to be the AR seen in the NE of STA EUVI 195.
2504,2016-11-15T12:39:00-CME-001,,23.0,59.0,34.0,270.0,S,"large filament eruption seen in SDO 193/304, with AIA 304 showing a roughly N-S oriented filament lifting off located 10-20 deg east of AR 12610 (at around E20N20)."
2505,2016-11-16T17:00:00-CME-001,,14.0,26.0,14.0,482.0,S,Extremely faint CME seen mostly in C2 (but a bit in C3). Source location is thought to be the 13:34 center disk eruption.
2506,2016-11-17T04:24:00-CME-001,,20.0,99.0,16.0,463.0,S,Source is opening field lines visible in AIA 171 and 193 on west limb at approx. 03:15Z.
2507,2016-11-18T19:30:00-CME-001,,-2.0,-94.0,22.0,407.0,S,Source is unclear: may be an eruption in the central-disk AR in STA EUVI (currently the period leading up to this eruption is covered by a data gap in STA EUVI).
2508,2016-11-19T07:54:00-CME-001,,-5.0,-126.0,21.0,491.0,S,"Source is one of the many eruptions occurring in the back-sided, central disk AR in STA EUVI between 2016-11-18T22:00Z and 07:00."
2509,2016-11-19T09:48:00-CME-001,,1.0,-127.0,19.0,585.0,C,The source of this CME is from the active region just west of center disk in STA EUVI 195.  A slew of eruptions can be seen starting at around 02:00Z.
2510,2016-11-20T16:39:00-CME-001,,,,23.0,,NONE,"Preliminary measurement gave a speed of 60 km/s, but a data gap in C2 from 11:36 to 16:39 and a data gap in STA from 15:39 to 21:54 prevents the beginning of the CME from being seen, and only the early stages of the CME are visible in the few frames that are available now. Source could be the off limb eruption visible to the West in SDO AIA 171 at 02:33, but it's difficult to tell."
2511,2016-11-25T17:39:00-CME-001,,-3.0,-122.0,19.0,262.0,S,"Source is unclear, there is some activity in an AR in the SW of STA EUVI starting around 16:00."
2512,2016-11-26T20:36:00-CME-001,,5.0,124.0,19.0,400.0,S,The start time is inaccurate due to a data gap in SOHO LASCO C2 imagery. The source is not visible in SDO AIA 193 and there is a data gap in STA 195 imagery.
2513,2016-11-27T18:24:00-CME-001,,-20.0,97.0,15.0,270.0,S,Source is likely the rising loops visible in AIA 171 off the SW limb at around 2016-11-27T11:00Z. CME start time is questionable due to overlapping streamer enhancement and data gaps on all SOHO and STA coronagraphs.
2514,2016-12-02T22:12:00-CME-001,,-20.0,49.0,18.0,328.0,S,The source is unclear but could be a central disk eruption visible in SDO 193 around 16:13.
2515,2016-12-04T14:24:00-CME-001,,21.0,71.0,13.0,519.0,C,"Source region unclear. Could be activity seen in SDO AIA 193 around N20W40 beginning at 13:40, but this activity might be too soon before the coronagraph activity to match up."
2516,2016-12-05T03:48:00-CME-001,,13.0,-124.0,11.0,386.0,S,Source is not definite - possibly the filament-like darkening that can be seen moving northward in EUVI 195 starting around 02:00 NW of center disk.
2517,2016-12-05T16:36:00-CME-001,,-10.0,-99.0,25.0,168.0,S,Source is most likely the rising field lines that have been visible off the SE limb throughout the day in AIA 171.
2518,2016-12-07T11:39:00-CME-001,,20.0,-73.0,23.0,483.0,S,Source is a filament eruption off the eastern limb visible in SDO 171 around 09:00.
2519,2016-12-08T10:36:00-CME-001,,31.0,1.0,48.0,271.0,S,"This was a halo CME as seen by Earth, and in the NW of STA Cor2.  The source may be a minor front-sided eruption that was just south of center disk at 2:03.  Since the halo is seen in the north of C2/C3, this source location is too far south, but nothing else has appropriate longitude and timing."
